2021-12-24 07:06:08,,2021-12-24 09:00:00,2021-12-24 17:00:00,0,공사 ,올림픽대로 반포대교 한남대교 1차로 일상유지보수 전기공사 / 장소: 올림픽대로 하남방향 반포대교하부에서 약 500m / 부분통제 도로공사 서울청,127.002737193451,37.5116308332856
2021-12-24 07:09:55,,2021-12-24 17:30:00,2021-12-24 23:59:00,2,행사 ,양재대로 삼성의료원앞교차로 일원1동주민센터앞 1차로 장소: 삼성서울병원 앞 집회 서울청,127.085325717813,37.4897146168715
2021-12-24 07:10:52,,2021-12-24 19:00:00,2021-12-24 23:59:00,2,행사 ,종로 종로1가 종로1가 1차로 장소: 보신각 앞 집회 서울청,126.983278198,37.5700685328401
2021-12-24 07:12:20,,2021-12-24 13:00:00,2021-12-24 15:00:00,2,행사 ,효자로 무궁화동산 신교동교차로 2차로 /장소:효자치안센터 앞/ 집회 서울청,126.970569390351,37.5839053214286
2021-12-24 07:14:59,,2021-12-24 07:14:00,2021-12-24 07:44:00,2,통제 ,삼봉로 종로구청앞교차로 서울소방본부 1차로 주의운전 행사 -,126.979018525834,37.5725365795022
2021-12-24 07:15:32,,2021-12-24 13:00:00,2021-12-24 14:00:00,2,행사 ,여의공원로 SBS앞 여의도공원앞교차로 2차로 /장소:여의도 CCMM빌딩/행진:CCMM빌딩->중앙보훈회관->수출입은행->기계회관->은행로->더민주당사(인도,1개차로) 집회 서울청,126.925182099792,37.528967241866
2021-12-24 07:15:38,,2021-12-24 07:15:00,2021-12-24 07:45:00,2,통제 ,삼봉로 서울소방본부 미국대사관 2차로 주의운전 행사 -,126.978112857039,37.5727931986391
2021-12-24 07:15:39,,2021-12-24 07:15:00,2021-12-24 07:45:00,2,통제 ,삼봉로 미국대사관 서울소방본부 2차로 주의운전 행사 -,126.978031965606,37.5726785248736
2021-12-24 07:16:49,,2021-12-24 07:16:00,2021-12-24 07:46:00,2,통제 ,종로1길 정부합동민원실 서울소방본부 1차로 주의운전 행사 -,126.978452117049,37.5739690593752
2021-12-24 07:17:28,,2021-12-24 07:17:00,2021-12-24 07:47:00,2,통제 ,율곡로2길 한국일보문화센타 서울지방국세청 2차로 주의운전 행사 -,126.980778028984,37.5754335773715
2021-12-24 07:17:42,,2021-12-24 07:17:00,2021-12-24 07:47:00,2,통제 ,율곡로2길 서울지방국세청 한국일보문화센타 1,2차로 주의운전 행사 -,126.980755433479,37.5752578797455
2021-12-24 07:27:33,,2021-12-24 07:26:00,2021-12-24 07:56:00,1,사고 ,다산로 흥인사거리 광희초교 1차로 주의운전 교통사고 서울청,127.01604479323,37.5669646968236
2021-12-24 07:30:31,,2021-12-24 07:28:00,2021-12-24 07:58:00,1,사고 ,내부순환도로 홍지문터널內 성수방향 1차로 주의운전 교통사고 서울청,126.965360219366,37.5987432478251
2021-12-24 07:38:31,,2021-12-24 07:37:00,2021-12-24 08:07:00,1,사고 ,국회대로 목동교서단 목동교동단 4차로 주의운전 교통사고 서울청,126.88762187527,37.5308318293053
2021-12-24 07:40:15,,2021-12-24 07:40:00,2021-12-24 08:10:00,1,사고 ,양화로 동교동삼거리 홍대입구역사거리 4차로 주의운전 교통사고 서울청,126.923928900554,37.5570528432793
2021-12-24 07:55:31,,2021-12-24 07:55:00,2021-12-24 18:00:00,0,공사 ,월계로 예수꿈사랑교회 청운맨션 3차로 주의운전 도로공사,127.047541758355,37.6229258081152
2021-12-24 07:57:12,,2021-12-24 07:56:00,2021-12-24 08:26:00,1,사고 ,언주로 성수대교북단 성수대교남단 2차로 주의운전 교통사고 서울청,127.034366391966,37.5336328547111
2021-12-24 07:59:51,,2021-12-24 07:58:00,2021-12-24 08:28:00,1,사고 ,강변북로 성산대교 월드컵대교 2차로 주의운전 고장 차량 서울청,126.893680666463,37.5584710752329
2021-12-24 08:00:06,,2021-12-24 07:59:00,2021-12-24 08:29:00,1,사고 ,내부순환도로 사근IC 성동교 2차로 주의운전 교통사고 서울청,127.050800601847,37.5594855976256
2021-12-24 08:00:52,,2021-12-24 08:00:00,2021-12-24 18:00:00,0,공사 ,월계로 상아A빌딩 북서울꿈의숲동문앞교차로 3차로 주의운전 도로공사 -,127.045280564249,37.6207057634966
2021-12-24 08:01:56,,2021-12-24 08:01:00,2021-12-24 08:31:00,1,사고 ,한글비석로 월계1교 하계5,6단지앞교차로 3차로 주의운전 교통사고 서울청,127.066041407688,37.6345058405232
2021-12-24 08:13:08,,2021-12-24 08:12:00,2021-12-24 08:42:00,0,공사 ,한밭대로 모정네거리 대전업무상질병판정위원회 2,3차로 지체.정체 우려 도로공사 건물관련작업,127.389515572118,36.3576024561815
2021-12-24 08:17:38,,2021-12-24 08:16:00,2021-12-24 08:46:00,1,사고 ,왕십리로 한양대역 한양대병원앞교차로 1차로 주의운전 교통사고 서울청,127.040899287841,37.5577640332033
2021-12-24 08:26:02,,2021-12-24 08:25:00,2021-12-24 18:00:00,0,공사 ,우치로 SK주유소성실셀프 삼일교회 1차로 주의운전 도로공사 -,126.904160309838,35.194518139193
2021-12-24 08:26:51,,2021-12-24 08:26:00,2021-12-24 08:56:00,1,사고 ,양재대로 구룡터널앞교차로 구룡마을입구교차로 4차로 주의운전 교통사고 -,127.061451248023,37.4772820145847
2021-12-24 08:28:21,,2021-12-24 08:27:00,2021-12-24 18:00:00,0,공사 ,동문대로 서방사거리 서방삼거리 1,2차로 주의운전 도로공사 -,126.9196944,35.1649657
2021-12-24 08:37:17,,2021-12-24 08:36:00,2021-12-24 09:06:00,1,사고 ,강남대로 강남역사거리 교보타워사거리 4차로 주의운전 교통사고 서울청,127.025649501248,37.5022666377713
2021-12-24 08:59:13,,2021-12-24 08:58:00,2021-12-24 09:28:00,1,사고 ,마포대로 마포역 공덕오거리 4차로 주의운전 교통사고 서울청,126.950206494298,37.5427770147109
2021-12-24 09:05:01,,2021-12-24 09:04:00,2021-12-24 09:34:00,1,사고 ,청파로 숙명여대입구교차로 남영역교차로 2차로 주의운전 교통사고 서울청,126.970584804851,37.5447119880153
2021-12-24 09:12:35,,2021-12-24 09:11:00,2021-12-24 18:00:00,0,공사 ,대종로 중촌네거리 향국선원 2차로 지체.정체 우려 도로공사 -,127.417849666579,36.334963854043
2021-12-24 09:15:27,,2021-12-24 09:15:00,2021-12-24 18:00:00,0,공사 ,남문로 소태동867 소태역3번출구 3차로 주의운전 도로공사,126.931631055399,35.1252637688188
2021-12-24 09:16:40,,2021-12-24 09:16:00,2021-12-24 18:00:00,0,공사 ,효우로 진월저수지BS앞 진월교차로 2,3차로 주의운전 도로공사,126.904182121893,35.1129821026451
2021-12-24 09:18:13,,2021-12-24 09:17:00,2021-12-24 18:00:00,0,공사 ,향촌길 시청역네거리 KEB하나은행대전시청지점 2차로 지체.정체 우려 도로공사 -,127.385857954708,36.3513015985371
2021-12-24 09:23:41,,2021-12-24 09:22:00,2021-12-24 18:00:00,0,공사 ,한밭대로 궁동네거리 죽동네거리 5차로 지체.정체 우려 도로공사 -,127.336102855172,36.3651677869922
2021-12-24 09:36:03,,2021-12-24 09:34:00,2021-12-24 10:04:00,1,사고 ,오목로 목동역앞교차로 오목교역 4차로 주의운전 교통사고 서울청,126.866553617859,37.5257823159149
2021-12-24 09:38:01,,2021-12-24 09:37:00,2021-12-24 18:00:00,0,공사 ,천변우로 학림교 남광주고가차도 3,4차로 주의운전 도로공사,126.921919089056,35.1365812828694
2021-12-24 09:40:39,,2021-12-24 09:40:00,2021-12-24 18:00:00,0,공사 ,한천로150길 대원카센타 강북구도봉구 1차로 주의운전 고가 시설 작업 -,127.02698445597,37.6447136273775
2021-12-24 09:41:34,,2021-12-24 09:41:00,2021-12-24 18:00:00,0,공사 ,대정로 시장로터리 영희어린이집 1차로 지체 서행 주의운전 도로공사 -,126.7245184,37.4965312
2021-12-24 09:42:48,,2021-12-24 09:42:00,2021-12-24 18:00:00,0,공사 ,봉선중앙로 봉선벧엘교회 광현교회 1차로 주의운전 유지보수,126.910971267808,35.1289549612853
2021-12-24 09:44:35,,2021-12-24 09:44:00,2021-12-24 18:00:00,0,공사 ,일반국도1호선 효천역 화방교 1차로 주의운전 도로공사 -,126.8777159,35.1004334
2021-12-24 09:49:16,,2021-12-24 09:49:00,2021-12-24 18:00:00,0,공사 ,일반국도29호선 셀디스터디카페조선대본점 지산사거리 1,2차로 주의운전 도로공사,126.930196922574,35.1505822297601
2021-12-24 09:51:08,,2021-12-24 09:50:00,2021-12-24 10:20:00,1,사고 ,올림픽대로 잠실철교 잠실대교 4차로 서행 고장 차량 서울청,127.101467283706,37.523318344095
2021-12-24 10:00:57,,2021-12-24 10:00:00,2021-12-24 18:00:00,0,공사 ,평동산단6번로 지코코리아앞 평동공단BS앞TKARJFL 2,3차로 주의운전 도로공사 -,126.775589908333,35.1188491944444
2021-12-24 10:08:48,,2021-12-24 10:08:00,2021-12-24 11:20:00,0,공사 ,중앙대로 중앙파출소앞교차로 중앙네거리 1차로 주의운전 신호기 고장 -,128.594055,35.8708891
2021-12-24 10:09:48,,2021-12-24 10:09:00,2021-12-24 18:00:00,0,공사 ,회재로 원광대학병원앞교차로 주월동2011 2차로 주의운전 도로공사,126.890478232929,35.1316828274081
