2019-10-28 06:36:12,20191028063612,2019-10-28 06:36:12,,0,공사,[통영대전선]산청3터널부근(69K) (2차로) 노면보수 작업중 2차로 차단  작업,127.9686,35.2796
2019-10-28 07:27:08,20191028072708,2019-10-28 07:27:08,,0,공사,[영동선]면온(176.8K)-봉평터널(178.6K) (2차로) 노면 보수작업중 2차로 차단  작업,128.365,37.5615
2019-10-28 13:00:33,13,2019-10-28 12:58:02,2019-10-28 13:28:00,1,사고 ,지방도501호선 충북도립대학교 삼금로사거리 1차로 주의운전  -,127.5704432,36.3014354
2019-10-28 13:05:30,65,2019-10-28 12:59:02,2019-10-28 13:29:00,1,사고 ,테헤란로64길 기독교TV 금강타워 1차로 주의운전 교통사고 -,127.0509995,37.5049408
2019-10-28 13:10:30,116,2019-10-28 13:06:02,2019-10-28 13:36:00,1,사고 ,중부내륙고속도로 상행선 163키로 갓깃ㄴ 북상주 점촌함창 2차로 안전유의  -,128.1584573,36.5419463
2019-10-28 13:11:01,121,2019-10-28 13:07:02,2019-10-28 13:37:00,2,통제 ,동서고가로 문전교차로 황령산터널 1차로 황령터널 방향 차량증가로 인해 라바콘 설치하여 통행량관리중  -,129.0677151,35.1504058
2019-10-28 13:11:31,146,2019-10-28 13:06:02,2019-10-28 18:00:00,0,공사 ,일반국도43호선 고색사거리 고색대한아파트 1차로 수인선공사  -,126.9771082,37.2499952
2019-10-28 13:12:01,149,2019-10-28 13:05:02,2019-10-28 18:00:00,0,공사 ,지방도20호선 교차로 교차로 2차로 주의운전 하수관 -,129.363830028806,36.040374098032
2019-10-28 13:12:31,160,2019-10-28 13:04:02,2019-10-28 18:00:00,0,공사 ,삼일대로 운현초교입구 종로세무서 3차로 주의운전 도로공사,126.987177061499,37.574272162755
2019-10-28 13:30:30,360,2019-10-28 13:25:02,2019-10-28 13:55:00,1,사고 ,반포대로 강남성모병원 대검찰청 4차로 주의운전 고장 차량 -,127.004489546773,37.4981427291732
2019-10-28 13:31:01,371,2019-10-28 13:24:02,2019-10-28 18:00:00,0,공사 ,노들로 양화대교남단 여의하류 3차로 주의운전 도로공사 -,126.905152521389,37.5351359732176
2019-10-28 13:31:30,389,2019-10-28 13:24:02,2019-10-28 18:00:00,0,공사 ,쉼터공원길 태화아파트 부평여성문화회관4 1차로 주의운전  -,126.7218358,37.5097374
2019-10-28 13:32:00,395,2019-10-28 13:21:02,2019-10-28 18:00:00,0,공사 ,수변로 진산중4거리 삼산3교4거리 3차로 주의운전 도로공사 -,126.7416633,37.5094889
2019-10-28 13:35:31,427,2019-10-28 12:47:02,2019-10-28 13:17:00,1,사고 ,용인시 포은대로 꽃메교차로 죽전사거리 전체차로 차량사고 주의운전 -,127.12188942,37.3257442719902
2019-10-28 13:36:01,438,2019-10-28 13:31:02,2019-10-28 18:00:00,0,공사 ,정자로 만석갈매기 만석사거리 1차로 주의운전 유지보수 -,126.9987824,37.2973027
2019-10-28 13:36:31,455,2019-10-28 13:29:02,2019-10-28 18:00:00,0,공사 ,당진영덕고속도로 북의성ic 청송ic 2차로 152km(방향) 법면 보수 공사 / 갓길에 라바콘,  안내표지판, 싸인카 이용 안전 유도 / 전방주시 및 추돌사고 주의 요함  시설물 -,128.8588773,36.4362571
2019-10-28 13:40:31,495,2019-10-28 13:37:02,2019-10-28 14:07:00,1,사고 ,인주로 장수지하차도 치야고개삼거리 1차로 주의운전  -,126.7563821,37.4457819
2019-10-28 13:41:01,499,2019-10-28 13:34:02,2019-10-28 14:04:00,2,통제 ,국가지원지방도58호선 외포교차로램프 외포교차로램프 1차로 주의운전 공사 -,128.7101076,34.9397053
2019-10-28 13:41:31,523,2019-10-28 13:32:02,2019-10-28 18:00:00,0,공사 ,장수로 대전교차로 호당교 1차로 주의운전 도로공사 -,128.9000817,35.9857627
2019-10-28 13:45:30,557,2019-10-28 13:35:02,2019-10-28 14:05:00,1,사고 ,경부고속도로 죽전휴게소 서울T/G 1차로 차량사고 주의운전 -,127.10341472,37.3644340428632
