2021-11-30 00:02:16,,2021-11-29 23:57:44,2021-11-30 03:03:53,0,공사 ,중앙선(0550) (2차로)차량검지기센서보수작업중 [고속도로]중앙선(0550) (2차로)차량검지기센서보수작업중,128.6192,36.4278
2021-11-30 00:25:10,,2021-11-30 00:25:00,2021-11-30 06:00:00,0,공사 ,마른내로 호텔피제이앞 중구청앞교차로 1차로 주의운전  -,126.9962324,37.5642276
2021-11-30 00:56:35,,2021-11-30 00:56:00,2021-11-30 06:00:00,0,공사 ,동호로 엠버서더호텔 장충체육관 1,2차로 주의운전  -,127.0047398,37.5593006
2021-11-30 03:27:50,,2021-11-30 03:27:00,2021-11-30 18:00:00,0,공사 ,을지로 을지로3가사거리 대림상가앞교차로 3차로 주의운전  -,126.9954618,37.5664674
2021-11-30 03:46:00,,2021-11-30 03:24:17,2021-11-30 06:48:00,0,공사 ,광주대구선(0120) (3차로)차량검지기센서보수작업중 [고속도로]광주대구선(0120) (3차로)차량검지기센서보수작업중,127.0791,35.3492
2021-11-30 06:24:17,,2021-11-30 06:24:00,2021-11-30 06:54:00,1,사고 ,경부고속도로 오산IC북측 오산IC남측 1차로 0km(오산IC방향) 주의운전 사고 -,127.0834878,37.1453584
2021-11-30 06:29:56,,2021-11-30 06:29:00,2021-11-30 06:29:00,0,공사 ,사우로 한돌감리교회 롯데하이츠빌앞 1차로 주의운전  -,126.7228689,37.620142
2021-11-30 06:33:27,,2021-11-30 06:33:00,2021-11-30 18:00:00,0,공사 ,소사로 성곡삼거리 오정경찰서삼거리 1차로 주의운전  -,126.8033832,37.5160528
2021-11-30 06:45:08,,2021-11-30 06:44:00,2021-11-30 23:00:00,0,공사 ,일반국도1호선 박정자삼거리 오일뱅크온천셀프 진행방향 전체차로 주의운전 도로공사 반대 차선 확인 요망,127.2597111,36.3761034
2021-11-30 07:08:05,,2021-11-30 14:00:00,2021-11-30 15:00:00,2,행사 ,효자로 무궁화동산 효자동삼거리 1차로 장소: 청와대 분수대 앞 집회 서울청,126.973513136802,37.5835681461839
2021-11-30 07:11:08,,2021-11-30 13:30:00,2021-11-30 15:30:00,2,행사 ,의사당대로 여의도지하차도남측 세계평화협력재단 1차로 장소: 산업은행 측면 하위차로 집회 서울청,126.919785611774,37.5263530475339
2021-11-30 07:11:12,,2021-11-30 07:11:00,2021-11-30 07:41:00,1,사고 ,영동고속도로 덕평IC동측 덕평IC서측 1차로 0km(덕평IC방향) 주의운전 사고 -,127.363580111533,37.2418289445689
