2019-11-14 10:22:30,3902,2019-11-14 10:17:02,2019-11-14 18:00:00,0,공사 ,고산로 와부IC입구북측 무명터널4 1차로 주의운전 도로공사 -,127.2031573,37.5957461
2019-11-14 10:23:00,3912,2019-11-14 10:17:02,2019-11-14 18:00:00,0,공사 ,일반국도48호선 두꺼비주유소앞 임광아파트 1차로 주의운전 도로공사 -,126.9244555,37.5662939
2019-11-14 10:23:31,3,2019-11-14 10:17:02,2019-11-14 10:47:00,2,행사 ,광덕로 농협사거리 안산시청앞 1차로 주의운전 집회 -,126.8306658,37.3202666
2019-11-14 10:24:01,12,2019-11-14 10:17:02,2019-11-14 18:00:00,0,공사 ,밤고개로 수서역 못골마을 1차로 주의운전 도로공사 -,127.1017913,37.4871524
2019-11-14 10:24:31,16,2019-11-14 10:17:02,2019-11-14 18:00:00,0,공사 ,보리고개로 길화교 강화로얄 1차로 주의운전 도로공사 -,126.4741945,37.6223792
2019-11-14 10:25:01,20,2019-11-14 10:16:02,2019-11-14 18:00:00,0,공사 ,동부간선도로  상계지하차도 북측 수락고가 1차로 도로확장공사  도로공사 -,127.0500339,37.6694614
2019-11-14 10:25:30,27,2019-11-14 10:23:02,2019-11-14 10:53:00,1,사고 ,올림픽대로 한남대교 반포대교 2차로 서행 교통사고 서울청,127.00558205108,37.514482411169
2019-11-14 10:26:00,31,2019-11-14 10:23:02,2019-11-14 18:00:00,0,공사 ,일반국도13호선 장수경찰서앞 노하교앞 1차로 주의운전 도로공사 -,127.5168295,35.6461462
2019-11-14 10:26:30,54,2019-11-14 10:23:02,2019-11-14 14:00:00,0,공사 ,만안로 안양주유소 명학역1번출구 1차로 주의운전 시설물 -,126.9339594,37.3875345
2019-11-14 10:27:00,58,2019-11-14 10:23:02,2019-11-14 18:00:00,0,공사 ,테헤란로 삼성역 삼성역Iriver 1차로 주의운전  -,127.06368389592,37.5088150542721
2019-11-14 10:27:30,67,2019-11-14 10:23:02,2019-11-14 18:00:00,0,공사 ,지방도835 유용진에너지 사안2구회관 1차로 서행 도로공사 -,126.8840614,34.6732555
2019-11-14 10:28:00,77,2019-11-14 10:22:02,2019-11-14 18:00:00,0,공사 ,청주상주고속국도 내서4터널서측 화서IC 2차로 하행선 52k화서2터널에서 1터널 3차로 차단공사중. 주의운전 도로공사 -,128.0113864,36.4359511
2019-11-14 10:28:30,84,2019-11-14 10:23:02,2019-11-14 18:00:00,0,공사 ,인천신항대로 한진인천컨테이너터미널 인천신항 1차로 주의운전  -,126.6371717,37.3466001
2019-11-14 10:29:00,88,2019-11-14 10:20:02,2019-11-14 18:00:00,1,사고 ,철마로 철마 안평저수지 갈치고개 진행방향 전체차로 도로확장 공사 교통사고 -,129.1893113,35.2513218
2019-11-14 10:29:30,91,2019-11-14 10:20:02,2019-11-14 18:00:00,0,공사 ,경부고속도로 목천ic 청주IC 3차로 0km(목천IC방향) 주의운전 도로공사 -,127.2432012,36.7420293
2019-11-14 10:30:01,104,2019-11-14 10:21:02,2019-11-14 18:00:00,0,공사 ,국가지원지방도23호선 고등지하차도북 세곡3교 1차로 주의운전 시설물 -,127.1038728,37.4447742
2019-11-14 10:30:30,108,2019-11-14 10:28:02,2019-11-14 10:58:00,1,사고 ,섬밭로 공릉지하차도남측 공릉지하차도북측 1차로 열병합 난방공사 교통사고 -,127.0675561,37.6315661
2019-11-14 10:31:00,112,2019-11-14 10:28:02,2019-11-14 10:58:00,1,사고 ,논고개로 은봉중4거리 남서울아파트 1차로 주의운전 차량고장 -,126.7230881,37.4071387
2019-11-14 10:31:30,135,2019-11-14 10:28:02,2019-11-14 18:00:00,0,공사 ,양천로27길 올림픽대로정곡길램프 정곡초등교 1차로 주의운전 도로공사 -,126.8188029,37.5778818
2019-11-14 10:32:00,139,2019-11-14 10:27:02,2019-11-14 18:00:00,0,공사 ,과정로 연동시장 과정교차로 1차로 은행나무작업으로 인해 차량 서행 및 주의운전요망  -,129.091019,35.1902593
2019-11-14 10:32:30,146,2019-11-14 09:00:02,2019-11-14 18:00:00,0,공사 ,외곽선 1k 판교 성남 진행방향 전체차로 주의운전 도로공사 -,127.3659477,37.6363887
2019-11-14 10:33:00,159,2019-11-14 10:27:02,2019-11-14 10:57:00,1,사고 ,논고개로 은봉중4거리 남서울아파트 1차로 주의운전 차량고장 -,126.7230881,37.4071387
2019-11-14 10:33:30,167,2019-11-14 10:27:02,2019-11-14 18:00:00,0,공사 ,영동고속도로 면온IC 동둔내하이패스 2차로 168km(방향) 주의운전 시설물 -,128.317154,37.5514477
2019-11-14 10:34:00,175,2019-11-14 10:27:02,2019-11-14 10:57:00,1,사고 ,의창대로 인덕전시관앞 덕산교 1차로 주의운전 교통사고 -,128.672151,35.2734805
2019-11-14 10:34:30,178,2019-11-14 10:26:02,2019-11-14 18:00:00,0,공사 ,계족로 용전네거리 중리네거리 3차로 주의운전 하수관 -,127.4326784,36.3580371
2019-11-14 10:35:00,185,2019-11-14 10:25:02,2019-11-14 18:00:00,0,공사 ,청주상주고속국도 화서IC 내서4터널서측 2차로 상행 60k갓길 삭초작업 중주의운전 도로공사 -,128.0482839,36.422248
2019-11-14 10:35:30,191,2019-11-14 10:34:02,2019-11-14 11:04:00,1,사고 ,오목지하차도 목동역 오목교역 1차로 주의운전 교통사고 -,126.855018388244,37.5213511568087
2019-11-14 10:36:01,195,2019-11-14 10:34:02,2019-11-14 18:00:00,0,공사 ,수레너미로 덕소초교앞 코오롱대성아파트입구 1차로 주의운전  -,127.2172286,37.5884457
2019-11-14 10:36:30,217,2019-11-14 10:34:02,2019-11-14 11:04:00,2,통제 ,무왕로3길 신동7194 LG카센타 1차로 주의운전  -,126.9643497,35.9671315
2019-11-14 10:37:00,221,2019-11-14 07:32:02,2019-11-14 08:02:00,1,사고 ,경부선397k 신갈분기점 죽전휴게소 진행방향 전체차로 5차로 후미주의 차량고장 -,127.3661038,37.6361117
2019-11-14 10:37:30,229,2019-11-14 10:33:02,2019-11-14 18:00:00,0,공사 ,지방도512호선 호정교동측 대왕성대반점 1차로 주의운전 도로공사 -,127.6306679,36.6215094
2019-11-14 10:38:00,241,2019-11-14 10:32:02,2019-11-14 11:02:00,1,사고 ,오목지하차도 목동역 오목교역사거리 1차로 주의운전 차량고장 -,126.851940468378,37.5217056404946
2019-11-14 10:38:31,249,2019-11-14 10:32:02,2019-11-14 18:00:00,0,공사 ,일반국도39호선 철도육교 대장동입구 1차로 주의운전 도로공사 -,126.8181078,37.6278199
2019-11-14 10:39:01,258,2019-11-14 10:32:02,2019-11-14 18:00:00,0,공사 ,우치로 세이브마트 오치아파트상가 1차로 주의운전  -,126.9043338,35.1927163
2019-11-14 10:39:31,261,2019-11-14 10:32:02,2019-11-14 18:00:00,0,공사 ,중앙고속도로 동대구IC 수성IC 1차로 주의운전 도로공사 -,128.6885969,35.841386
2019-11-14 10:40:01,268,2019-11-14 10:32:02,2019-11-14 11:02:00,2,통제 ,밤고개로 못골마을 밤고개로밤고개로5길 1차로 주의운전  -,127.1036744,37.4854553
2019-11-14 10:40:31,277,2019-11-14 10:37:02,2019-11-14 11:07:00,1,사고 ,강남로 교평교 남양평IC교차로 1차로 주의운전 차량고장 -,127.4813652,37.4859729
2019-11-14 10:41:01,283,2019-11-14 10:37:02,2019-11-14 18:00:00,0,공사 ,일반국도6호선 진부시외버스터미널사거리 오대교사거리 1차로 주의운전 도로공사 -,128.5628696,37.6364116
2019-11-14 10:41:31,301,2019-11-14 10:36:02,2019-11-14 14:00:00,0,공사 ,한류월드로 일산동구장항동65113 장항동1207 3차로 주의운전 시설물 -,126.7537429,37.6634321
2019-11-14 10:42:01,306,2019-11-14 10:35:02,2019-11-14 18:00:00,0,공사 ,영동고속도로 둔내IC 우용2교서측 2차로 155kmkm(방향방향) 주의운전 시설물 -,128.2202402,37.4953182
2019-11-14 10:42:31,315,2019-11-14 10:36:02,2019-11-14 18:00:00,0,공사 ,삼성로 능곡육교앞 삼성당마을앞사거리 1차로 주의운전 하수관 -,126.8058258,37.6230305
2019-11-14 10:43:01,320,2019-11-14 10:35:02,2019-11-14 11:05:00,1,사고 ,영중로 영등포시장앞 영등포시장역 1차로 주의운전 차량고장 -,126.9048892,37.5207337
2019-11-14 10:43:31,334,2019-11-14 10:34:02,2019-11-14 18:00:00,0,공사 ,경부고속도로 서울 부산 1,3차로 267km(옥천IC방향) 주의운전 도로공사 -,127.4979141,36.350919
2019-11-14 10:44:01,342,2019-11-14 18:00:02,2019-11-14 18:00:00,0,공사 ,우치로 정산유리 종점상회 1차로 주의운전  -,126.9026242,35.2009237
2019-11-14 10:45:31,355,2019-11-14 10:41:02,2019-11-14 11:11:00,1,사고 ,범안로 연호고가차도 연호고가차도 1차로 주의운전 교통사고 -,128.6741563,35.8484986
2019-11-14 10:46:01,359,2019-11-14 10:40:02,2019-11-14 18:00:00,0,공사 ,일반국도14호선 경상꽃화분앞 대복집앞 1차로 주의운전 도로공사 -,128.638759358945,35.2660471002392
2019-11-14 10:46:30,382,2019-11-14 10:39:02,2019-11-14 11:09:00,1,사고 ,논고개로 한무리교회 건지사거리 1차로 주의운전 차량고장 -,126.7276012,37.4167208
2019-11-14 10:47:00,386,2019-11-14 10:39:02,2019-11-14 11:09:00,1,사고 ,일반국도30호선 계명대학교입구 신당네거리 2차로 후미정체 차량고장 -,128.4917267,35.8514414
2019-11-14 10:47:30,396,2019-11-14 10:39:02,2019-11-14 11:09:00,1,사고 ,계족로 중리네거리 한국통신용점지점 3차로 주의운전  -,127.4324578,36.3536166
2019-11-14 10:48:00,400,2019-11-14 10:39:02,2019-11-14 18:00:00,0,공사 ,대정로28번안길 대정사우나앞 계경목장앞 1차로 도로보수공사로 차로감소 후미지체  도로공사 -,127.3204846,36.3140507
2019-11-14 10:50:31,428,2019-11-14 10:46:02,2019-11-14 11:16:00,1,사고 ,수변로 영선고 삼산타운4단지 1차로 주의운전 차량고장 -,126.7452446,37.514724
2019-11-14 10:51:01,432,2019-11-14 10:46:02,2019-11-14 13:00:00,0,공사 ,지방도508호선 옥산교사거리 국사삼거리 1차로 주의운전 시설물 -,127.3812091,36.6597436
2019-11-14 10:51:31,453,2019-11-14 10:46:02,2019-11-14 11:16:00,1,사고 ,서울양양선 5차로 금남터널 덕소삼패ic 동측진입로 1차로 주의운전 차량고장 -,127.2124195,37.5866498
2019-11-14 10:52:00,458,2019-11-14 10:46:02,2019-11-14 18:00:00,0,공사 ,중앙고속도로 가산IC 군위JC대구방면 2차로 136kmkm(방향) 2차로 노면보수작업 도로공사 -,128.5417538,36.1262063
2019-11-14 10:52:30,469,2019-11-14 10:45:02,2019-11-14 11:15:00,1,사고 ,마장로 황학사거리 동대문중앙교회앞 1차로 주의운전  -,127.0204556,37.5689236
2019-11-14 10:53:00,482,2019-11-14 10:45:02,2019-11-14 15:00:00,0,공사 ,운예로 만안구청사거리 명학역1번출구 1차로 주의운전  -,126.9331632,37.3862349
2019-11-14 10:53:30,485,2019-11-14 10:44:02,2019-11-14 18:00:00,0,공사 ,산업로 선암초 변전소사거리 1차로 주의운전 도로공사 -,129.3412131,35.5163165
2019-11-14 10:54:00,493,2019-11-14 10:44:02,2019-11-14 18:00:00,0,공사 ,일반국도17호선 신탄진 주민센타앞 현도교방향 1차로 하수도관매립중 하수관 -,127.4287017,36.4526812
2019-11-14 10:55:31,506,2019-11-14 10:53:02,2019-11-14 11:23:00,1,사고 ,일반국도14호선 의창구소답동2981 의창구중동3955 1차로 주의운전 교통사고 -,128.624334834191,35.2613696712904
2019-11-14 10:56:01,510,2019-11-14 10:52:02,2019-11-14 18:00:00,0,공사 ,시흥대로140길 독산사거리 혜전빌딩 4차로 주의운전  -,126.9002704,37.4751231
2019-11-14 10:56:31,535,2019-11-14 10:52:02,2019-11-14 18:00:00,0,공사 ,호남고속도로지선 논산IC 양촌하이패스IC논산방면 2차로 7km(방향) 주의운전 도로공사 -,127.1531612,36.1419901
2019-11-14 10:57:01,539,2019-11-14 10:50:02,2019-11-14 18:00:00,0,공사 ,봉수대로 가정사거리 청라국제도시 입구사거리 3차로 보수공사 주의운행 시설물 -,126.6623413,37.5299207
2019-11-14 10:57:30,543,2019-11-14 10:51:02,2019-11-14 18:00:00,0,공사 ,일반국도37호선 고탄교 전곡초등학교 양방향 전체차로 주의운전 도로공사 -,127.0701513,38.0333584
2019-11-14 10:58:00,548,2019-11-14 10:51:02,2019-11-14 11:21:00,1,사고 ,일반국도77호선 화교촌사거리 신포사거리 1차로 주의운전 차량고장 -,126.6224025,37.4709741
2019-11-14 10:58:30,563,2019-11-14 10:51:02,2019-11-14 18:00:00,0,공사 ,꽃대나루길 문화예능나라어린이집 주화신종합물류 1차로 주의운전 도로공사 -,129.3462548,35.5341832
2019-11-14 10:59:00,571,2019-11-14 10:51:02,2019-11-14 11:21:00,1,사고 ,제2경인고속도로 문학IC동측본선 남동IC서측본선 진행방향 전체차로 0km(남동IC방향) 주의운전  -,126.6882798,37.4330034
2019-11-14 10:59:30,574,2019-11-14 10:51:02,2019-11-14 18:00:00,0,공사 ,강변로 치악교사거리 영화속으로 1차로 주의운전  -,127.96272366617,37.3414445188788
2019-11-14 11:00:00,581,2019-11-14 10:51:02,2019-11-14 11:21:00,2,통제 ,중앙로 산성쌈밥 한길치과의원 1차로 주의운전  -,127.1648983,37.4589144
2019-11-14 11:00:30,588,2019-11-14 10:59:02,2019-11-14 11:29:00,1,사고 ,송도바이오대로 송도4교남측 포스코글로벌RD센터 1차로 주의운전 교통사고 -,126.6760212,37.3836967
2019-11-14 11:01:00,592,2019-11-14 10:59:02,2019-11-14 11:29:00,1,사고 ,중부내륙고속도로 충주분기점 북충주IC 1차로 0km(북충주IC방향) 주의운전 교통사고 -,127.773088,37.0389762
2019-11-14 11:01:30,615,2019-11-14 10:58:02,2019-11-14 18:00:00,0,공사 ,일반국도25호선 세광맨션 삼문동사무소앞 1차로 주의운전 시설물 -,128.7491459,35.4849192
2019-11-14 11:02:01,619,2019-11-14 09:55:02,2019-11-14 15:00:00,0,공사 ,고현옥포간국도 옥포 고현 1,2차로 주의운전 도로공사 -,128.620001953913,34.8839994657301
2019-11-14 11:02:31,631,2019-11-14 10:57:02,2019-11-14 18:00:00,0,공사 ,매봉길 법동네거리 대덕소방서 2차로 주의운전 시설물 -,127.4298278,36.3712404
2019-11-14 11:03:01,642,2019-11-14 10:57:02,2019-11-14 18:00:00,0,공사 ,봉우재로 망우제2동우리은행 혜원사거리 2차로 주의운전  -,127.0946306,37.594483
2019-11-14 11:03:31,647,2019-11-14 10:56:02,2019-11-14 18:00:00,0,공사 ,일반국도4호선 판암초교입구삼거리 하나은행판암동지점 4차로 주의운전  -,127.4600273,36.3175101
2019-11-14 11:04:00,654,2019-11-14 10:56:02,2019-11-14 18:00:00,0,공사 ,관문길 홍가축병원 풍남문 1차로 주의운전  -,127.1490679,35.8118706
2019-11-14 11:04:30,662,2019-11-14 10:56:02,2019-11-14 18:00:00,0,공사 ,호남고속도로지선 논산IC 양촌하이패스IC논산방면 2차로 14km(방향) 주의운전 도로공사 -,127.1619756,36.1519395
2019-11-14 11:05:00,666,2019-11-14 10:54:02,2019-11-14 18:00:00,0,공사 ,일반국도28호선 장천교 서부리10 2차로 장천교 페인트 작업중 주의운전 도로공사 -,128.5177875,36.3232105
2019-11-14 11:05:30,675,2019-11-14 11:04:02,2019-11-14 11:34:00,1,사고 ,호남고속도로 삼례IC동측 삼례여중앞 2차로 0km(방향) 주의운전 차량고장 -,127.0809365,35.9232085
2019-11-14 11:06:00,679,2019-11-14 11:03:02,2019-11-14 18:00:00,0,공사 ,산업로 롯데마트 상방사거리 효문사거리 4차로 배수공사 시설물 -,129.3603529,35.5770635
2019-11-14 11:06:30,702,2019-11-14 11:03:02,2019-11-14 18:00:00,0,공사 ,흥덕로 예술의전당 봉명사거리 진행방향 전체차로 주의운전 신호기 고장 -,127.4689586,36.6429195
2019-11-14 11:07:00,706,2019-11-14 11:03:02,2019-11-14 18:00:00,0,공사 ,일반국도3호선 정곡삼거리1 병정교앞 1차로 주의운전 도로공사 -,127.902358,35.4001687
2019-11-14 11:07:30,718,2019-11-14 11:02:02,2019-11-14 18:00:00,0,공사 ,포구로 앵고개로11 대양빌라단지앞 2,3차로 주의운전  -,126.7377774,37.4026837
2019-11-14 11:08:00,728,2019-11-14 11:02:02,2019-11-14 11:32:00,1,사고 ,일반국도43호선 현대카독크 유일교앞2 1차로 안전운전, 교차로내 접촉 교통사고로 인해 후방 150미터 지체 교통사고 -,127.1837124,37.8743576
2019-11-14 11:08:30,733,2019-11-14 11:02:02,2019-11-14 18:00:00,0,공사 ,율하4로 김해서부복합문화센터 신문동7802 1차로 주의운전 도로공사 -,128.8233235,35.1727553
2019-11-14 11:09:00,742,2019-11-14 11:00:02,2019-11-14 18:00:00,0,공사 ,중부내륙고속지선 현풍IC 옥포JC 2차로 현풍 IC에서 대구방향 갓길 철조망 설치  공사 / 라바콘,  안내표지판, 싸인카 이용 안전 유도 / 전방주시 및 추돌사고 주의 요함  시설물 -,128.4739856,35.7745883
2019-11-14 11:09:30,745,2019-11-14 11:01:02,2019-11-14 18:00:00,0,공사 ,지방도318호선 남양우신소금앞교차로 우승기계앞교차로 1차로 주의운전 도로공사 -,126.775727556095,37.1909476074307
2019-11-14 11:10:00,753,2019-11-14 11:01:02,2019-11-14 18:00:00,0,공사 ,일반국도1호선 경산빌딩 연신내사거리 1차로 주의운전  -,126.9199356,37.6212459
2019-11-14 11:10:30,759,2019-11-14 11:09:02,2019-11-14 11:39:00,1,사고 ,일반국도6호선 KBS88체육관 공항대로화곡로진출1 4차로 주의운전  -,126.8488076,37.5570004
2019-11-14 11:11:00,763,2019-11-14 11:07:02,2019-11-14 18:00:00,0,공사 , 문예사거리 석천사거리 2차로 주의운전 시설물 -,126.79515458261,37.4936892476933
2019-11-14 11:11:30,791,2019-11-14 11:08:02,2019-11-14 18:00:00,0,공사 ,을지로 을지로5가 을지전화국 1차로 주의운전 시설물 -,127.0036518,37.5665891
2019-11-14 11:12:00,795,2019-11-14 11:07:02,2019-11-14 18:00:00,0,공사 ,일반국도3호선 지리새마을 정부교앞 1차로 주의운전 시설물 -,127.888529,35.4140217
2019-11-14 11:12:31,802,2019-11-14 11:07:02,2019-11-14 11:37:00,1,사고 ,사평대로 삼호가든사거리 원촌중교입구 1차로 주의운전 교통사고 -,127.0110146,37.5045949
2019-11-14 11:13:01,11,2019-11-14 11:06:02,2019-11-14 18:00:00,0,공사 ,일반국도25호선 예림오거리 밀양예림대동앞1 1차로 주의운전 도로공사 -,128.7556149,35.4632519
2019-11-14 11:13:30,19,2019-11-14 11:05:02,2019-11-14 18:00:00,0,공사 ,도내2리 버스정류장 앞 상옥리 서산 팔봉 1차로 전선작업 시설물 -,126.331781,36.7808066
2019-11-14 11:14:01,23,2019-11-14 11:05:02,2019-11-14 18:00:00,0,공사 ,제2외곽순환고속도로 검단양촌IC 북청라IC 1차로 0km(방향) 주의운전 시설물 -,126.6228719,37.5860685
2019-11-14 11:14:31,3,2019-11-14 11:05:02,2019-11-14 18:00:00,0,공사 ,일반국도3호선 정부교앞 지리새마을 1차로 주의운전 시설물 -,127.8947745,35.4121948
2019-11-14 11:15:00,A000023878,2019-11-14 11:15:00,,0,공사,일반국도[38] 평택 궁안교 (아산) 2차로 차단 공사중국도38호선 평택 궁안교(아산방향) 교량점검작업,127.0171789,37.0175258
2019-11-14 11:15:01,8,2019-11-14 11:05:02,2019-11-14 18:00:00,0,공사 ,남해고속도로 진교IC 하동IC 1차로 전기공사 도로공사 -,127.8347667,35.0237912
2019-11-14 11:15:31,14,2019-11-14 11:13:02,2019-11-14 11:43:00,1,사고 ,서해로 유동삼거리 신흥사거리 1차로 주의운전 차량고장 -,126.6368513,37.4703524
2019-11-14 11:16:00,18,2019-11-14 11:13:02,2019-11-14 11:43:00,1,사고 ,일반국도43호선 광진교앞사거리 강동사거리 1차로 주의운전 교통사고 -,127.2066795,37.5419074
2019-11-14 11:16:30,41,2019-11-14 11:11:02,2019-11-14 11:41:00,1,사고 ,외곽순환도로 남양주ic 남양주tg 1차로 27k 하행선 갓길쪽  낙하물   -,127.2232544,37.5935062
2019-11-14 11:17:00,45,2019-11-14 11:06:02,2019-11-14 11:36:00,2,행사 ,원이대로 운동장사거리 창원시청광장 3차로 라이온스 클럽 행진으로 통제중 행사 -,128.6754741,35.23025
2019-11-14 11:17:00,A000023879,2019-11-14 11:17:00,,0,공사,일반국도[19] 충주시 문산교차로~유송교차로 (양방향) 1차로 차단 공사중중앙분리대 델리네이터 설치작업,127.9099984,37.0279003
2019-11-14 11:17:30,54,2019-11-14 11:12:02,2019-11-14 18:00:00,0,공사 ,명암로 황토오리 지방도512호선우암산순환로 1차로 주의운전 도로공사 -,127.5366315,36.6560842
2019-11-14 11:18:00,66,2019-11-14 11:11:02,2019-11-14 11:41:00,1,사고 ,석정로 숭의로터리 남부역삼거리 1차로 주의운전 교통사고 -,126.6416089,37.4608517
2019-11-14 11:18:30,74,2019-11-14 11:10:02,2019-11-14 11:40:00,1,사고 ,서부간선도로 지하차도북측1 지하차도남측1 1차로 주의운전 교통사고 -,126.8715213,37.4985466
2019-11-14 11:19:00,81,2019-11-14 11:10:02,2019-11-14 18:00:00,0,공사 ,뚝섬로 성북로타리  용비교삼거리 1차로 주의운전 도로공사 -,127.0351094,37.5447423
2019-11-14 11:19:30,84,2019-11-14 11:10:02,2019-11-14 11:40:00,1,사고 ,석정로 인천대길 숭의시장사거리 1차로 주의운전 차량고장 -,126.6467227,37.4680705
2019-11-14 11:20:00,87,2019-11-14 11:10:02,2019-11-14 18:00:00,0,공사 ,황령대로 광안대교대연램프 부경양돈농협앞 1차로 주의운전  -,129.1076252,35.1382739
2019-11-14 11:20:30,94,2019-11-14 11:17:02,2019-11-14 11:47:00,1,사고 ,가루개길 공원묘지삼거리 민방위교육장반월교장앞 2차로 주의운전 교통사고 -,126.8436974,37.3476555
2019-11-14 11:21:01,99,2019-11-14 11:16:02,2019-11-14 18:00:00,0,공사 ,일반국도35호선  상장중학교앞 상장신호대 태백시내 양방향 전체차로 도로공사 사고위험 도로공사 -,128.991213,37.1483865
2019-11-14 11:21:30,121,2019-11-14 11:16:02,2019-11-14 11:46:00,1,사고 ,목동서로 목동하이퍼니온앞 목동12단지 3,4차로 주의운전 교통사고 -,126.880984788704,37.5373991625787
2019-11-14 11:22:01,126,2019-11-14 11:16:02,2019-11-14 18:00:00,0,공사 ,일반국도43호선 지하차도위2 지하차도위 1차로 주의운전 도로공사 -,127.2123839,37.5389524
2019-11-14 11:22:31,136,2019-11-14 11:14:02,2019-11-14 11:44:00,1,사고 ,남해고속도로 부산방면  지수IC 군북IC 4차로 0km(방향) 주의운전 차량고장 -,128.276543,35.2511837
2019-11-14 11:23:01,147,2019-11-14 11:14:02,2019-11-14 18:00:00,0,공사 ,홍릉로 청량리경찰서 청량리역 1차로 주의운전 도로공사 -,127.044996,37.5807807
2019-11-14 11:23:30,155,2019-11-14 11:13:02,2019-11-14 18:00:00,0,공사 ,해오리길 아테네레스토랑 호반아파트상가 3차로 주의운전 도로공사 -,126.8431765,35.1562938
2019-11-14 11:25:30,178,2019-11-14 11:20:02,2019-11-14 11:50:00,1,사고 ,번영로 차량등록사업소앞 효문역삼거리 1차로 주의운전 차량고장 -,129.3571315,35.5701975
2019-11-14 11:26:00,182,2019-11-14 11:20:02,2019-11-14 18:00:00,0,공사 ,마장로 도선사거리 마장역 1차로 주의운전 도로공사 -,127.038686220774,37.5589237385487
2019-11-14 11:26:30,205,2019-11-14 11:20:02,2019-11-14 18:00:00,0,공사 ,삼일로 원곡기숙사삼거리 삼정주유소삼거리앞 1차로 주의운전 도로공사 -,126.7931282,37.3347243
2019-11-14 11:27:00,209,2019-11-14 11:19:02,2019-11-14 18:00:00,0,공사 ,광주대구고속도로 담양IC서쪽 담양IC북쪽 1차로 0km(방향) 주의운전 도로공사 -,126.9787878,35.2813759
2019-11-14 11:27:30,8,2019-11-14 11:19:02,2019-11-14 18:00:00,0,공사 ,일반국도77호선 현대사원아파트입구 어린이보호구역 1차로 주의운전 도로공사 -,126.820704518423,37.1883951646944
2019-11-14 11:28:00,15,2019-11-14 11:19:02,2019-11-14 18:00:00,0,공사 ,응암로 서부병원앞 남전빌딩 1차로 주의운전 시설물 -,126.9224148,37.6007269
