2021-11-16 00:11:22,,2021-11-16 00:09:00,2021-11-16 18:00:00,0,공사 ,서울양양고속도로 서종아이씨에서 양양방향  천안터널 내 가변차로 2차로 주의운전 도로공사 -,127.4915203,37.6693652
2021-11-16 00:12:47,,2021-11-16 00:12:00,2021-11-16 18:00:00,0,공사 ,당진영덕고속도로 남상주IC 내서4터널동측 1차로 0km(남상주IC방향) 주의운전 도로공사 -,128.113719599722,36.3819293
2021-11-16 00:24:48,,2021-11-16 00:23:00,2021-11-16 18:00:00,0,공사 ,당진영덕고속도로 상주방향 52k 1차로 km(방향) 주의운전 도로공사 -,127.962367999722,36.4425311997222
2021-11-16 00:54:38,,2021-11-16 00:54:00,2021-11-16 18:00:00,0,공사 ,마장로9길 동대문중앙교회앞 영도교 1차로 주의운전 도로공사 -,127.0190899,37.5709364
2021-11-16 01:03:00,,2021-11-16 01:00:43,2021-11-16 04:04:04,0,공사 ,부산울산선(0651) (3차로)사고차량구난작업중 [고속도로]부산울산선(0651) (3차로)사고차량구난작업중,129.2278,35.2991
2021-11-16 01:13:24,,2021-11-16 01:13:00,2021-11-16 18:00:00,0,공사 ,마른내로 호텔피제이앞 중구청앞교차로 진행방향 전체차로 주의운전 도로공사 반대 차선 확인 요망,126.9961511,37.564255
2021-11-16 01:17:09,,2021-11-16 01:16:00,2021-11-16 18:00:00,0,공사 ,을지로 을지로3가사거리 대림상가앞교차로 3차로 주의운전 도로공사 -,126.9955691,37.5667168
2021-11-16 01:17:32,,2021-11-16 01:17:00,2021-11-16 18:00:00,0,공사 ,도봉로 수유치과의원 국민은행수유지점 2,3차로 주의운전 하수도/배수로 작업 -,127.0235225,37.6332046
2021-11-16 01:23:16,,2021-11-16 01:22:00,2021-11-16 18:00:00,0,공사 ,퇴계로 동대문역사문화공원역3번출구 광희동사거리 3차로 주의운전 도로공사 -,127.0104166,37.5646904
2021-11-16 01:28:07,,2021-11-16 01:27:00,2021-11-16 18:00:00,0,공사 ,동호로 약수고가차도북측 장충체육관앞 4차로 주의운전 도로공사 -,127.0070657,37.5590278
2021-11-16 04:09:58,,2021-11-16 04:09:00,2021-11-16 18:00:00,0,공사 ,신풍로 신풍역1번출구 신길로130 진행방향 전체차로 주의운전 도로공사 반대 차선 확인 요망,126.908991783976,37.5003583124257
2021-11-16 04:17:47,,2021-11-16 04:16:00,2021-11-16 18:00:00,0,공사 ,천안논산고속도로 정안 남풍세ic 1차로 249~250km(남풍세IC방향) 주의운전 도로공사 -,127.1203792,36.6210246
2021-11-16 06:34:28,,2021-11-16 06:34:00,2021-11-16 23:00:00,0,공사 ,일반국도1호선 오일뱅크온천셀프 박정자삼거리 1차로 주의운전  도로공사 -,127.259562099722,36.3784710997222
2021-11-16 06:40:00,,2021-11-16 06:36:02,2021-11-16 09:41:15,0,공사 ,대구포항선(0200) (2차로)구조물정밀안전점검작업중 [고속도로]대구포항선(0200) (2차로)구조물정밀안전점검작업중,128.6892,35.9374
2021-11-16 06:41:04,,2021-11-16 06:37:48,2021-11-16 09:42:15,0,공사 ,중부내륙선(0450) (1차로)등기구보수작업중 [고속도로]중부내륙선(0450) (1차로)등기구보수작업중,127.9587,36.8324
2021-11-16 06:42:31,,2021-11-16 06:42:00,2021-11-16 18:00:00,0,공사 ,지방도863호선 광양읍세풍리21118 세승교차로 1차로 주의운전 도로공사 -,127.579002441032,34.9430339130447
