2021-07-28 00:04:29,,2021-07-28 00:04:00,2021-07-28 18:00:00,0,공사 ,을지로 대림상가앞교차로 을지로3가사거리 1차로 주의운전 하수관거 작업 -,126.993693965223,37.5664504806152
2021-07-28 00:49:16,,2021-07-28 00:48:00,2021-07-28 05:30:00,0,공사 ,중부고속도로 광주IC동측 경기광주IC 1차로 352km(방향) 주의운전 시설물보수 -,127.2726364,37.4489385
2021-07-28 00:54:30,,2021-07-28 00:53:00,2021-07-28 01:23:00,1,사고 ,동일로168길 묵동18918 묵동1903 1차로 구리포천고속도로 갈매동구릉Tg 포천방향 교통사고 -,127.1248547,37.631747
2021-07-28 01:18:45,,2021-07-28 01:18:00,2021-07-28 18:00:00,0,공사 ,마른내로 중구청앞교차로 호텔피제이앞 1차로 주의운전 시설물보수 -,126.9957769,37.5643147
2021-07-28 01:31:38,,2021-07-28 01:31:00,2021-07-28 18:00:00,0,공사 ,남산공원길 남산공원장충유아숲체험장 남산공원길삼거리 1차로 주의운전 시설물보수 -,126.9930014,37.5557377
2021-07-28 01:41:50,,2021-07-28 01:41:00,2021-07-28 23:59:00,0,공사 ,율곡로 원남사거리 창덕궁 1차로 주의운전 도로공사 -,126.9980007,37.5823878
2021-07-28 04:42:49,,2021-07-28 04:42:00,2021-07-28 05:12:00,1,사고 ,신평화로 은현IC 동두천시양주시 1차로 주의운전 교통사고 -,127.0301232,37.891631
2021-07-28 05:19:37,,2021-07-28 05:19:00,2021-07-28 05:49:00,2,통제 ,신평화로 은현IC 은현IC 1차로 주의운전 공사 -,127.0386002,37.8802261
2021-07-28 05:26:56,,2021-07-28 05:24:00,2021-07-28 10:00:00,2,신호기 고장 ,고장> 대덕대로 들말네거리 들말네거리 1,2,3차로 유성방향 신호기 고장으로 안전운전 요망 신호기 고장 -,127.395058333333,36.4385416666667
2021-07-28 05:27:51,,2021-07-28 05:27:00,2021-07-28 05:57:00,1,사고 ,달구벌대로 반월당네거리 봉산육거리 2차로 주의운전 교통사고 -,128.598503499722,35.8642194
2021-07-28 06:12:43,,2021-07-28 06:12:00,2021-07-28 18:00:00,0,공사 ,과천대로 안양시동안구과천시 갈현동3214 1차로 주의운전 하수관거 작업 -,126.9807421,37.4062669
2021-07-28 06:24:52,,2021-07-28 06:24:00,2021-07-28 18:00:00,0,공사 ,신도시로 영평리873 이류중앙교회 1,2차로 주의운전 하수관거 작업 -,127.8227345,36.9862993
2021-07-28 06:30:58,,2021-07-28 06:30:00,2021-07-28 07:00:00,2,기상 ,당진영덕고속도로 청송IC 사일산터널동측 진행방향 전체차로 152km(청송IC방향) 안개 기상 반대 차선 확인 요망,129.0216033,36.4572103
2021-07-28 06:43:49,,2021-07-28 06:43:00,2021-07-28 18:00:00,0,공사 ,일반국도44호선 연봉지구 교차로 개선공사  연봉교차로  검율교차로  진행방향 전체차로 부분통제  도로공사 반대 차선 확인 요망,127.8887069,37.6897687
2021-07-28 06:47:36,,2021-07-28 06:46:00,2021-07-28 09:16:00,2,기상 ,일반국도33호선 의령군대의면 합천읍 1차로 주의운전 기상 -,128.1259523,35.402227
2021-07-28 06:48:32,,2021-07-28 06:48:00,2021-07-28 07:18:00,2,기상 ,당진영덕고속도로 길안1터널 터널북측 진행방향 전체차로 140km(동안동IC방향) 안개 기상 반대 차선 확인 요망,128.8653254,36.4366923
