2021-08-12 07:52:01,,2021-08-12 07:49:28,2021-08-12 10:53:59,0,공사 ,평택제천선(0400) (2차로)노면그루빙설치작업중 [고속도로]평택제천선(0400) (2차로)노면그루빙설치작업중,127.9369,37.0626
2021-08-12 07:52:53,,2021-08-12 07:52:00,2021-08-12 18:00:00,0,공사 ,동서대로735번길 고스트커피볶는집 원신흥동609 1차로 주의운전 도로공사 -,127.3443237,36.3331132
2021-08-12 07:53:10,,2021-08-12 07:53:00,2021-08-12 08:23:00,2,통제 ,일반국도4호선 대림육교 대림육교 1차로 주의운전 공사 -,128.738075,35.8725778
2021-08-12 07:55:13,,2021-08-12 07:54:00,2021-08-12 18:00:00,0,공사 ,일반국도4호선 진잠네거리 롯데마트삼거리 4차로 지체.정체 우려 도로공사 -,127.324492376997,36.2993642295468
2021-08-12 07:56:02,,2021-08-12 07:55:00,2021-08-12 18:00:00,0,공사 ,대덕대로 로즈버드만년점 상아아이뜰어린이집 2차로 도로공사 중 주의운전 도로공사 -,127.3800648,36.3697263
2021-08-12 07:56:58,,2021-08-12 07:56:00,2021-08-12 18:00:00,0,공사 ,분당수서간도시고속화도로 매송지하차도 매송지하차도 1차로 주의운전 도로공사 -,127.120362972222,37.391134
2021-08-12 07:57:01,,2021-08-12 07:38:16,2021-08-12 10:58:59,0,공사 ,경부선(0010) (갓길)통신망장비구매설치작업중 [고속도로]경부선(0010) (갓길)통신망장비구매설치작업중,127.4728,36.3463
2021-08-12 07:58:47,,2021-08-12 07:58:00,2021-08-12 18:00:00,0,공사 ,천중로 천동초교입구교차로 신명초교입구교차로 1차로 주의운전 하수관거 작업 -,127.143611111111,37.5408333333333
2021-08-12 07:59:10,,2021-08-12 07:58:00,2021-08-12 18:00:00,0,공사 ,경부고속도로 왜관IC 칠곡물류IC 4차로 0km(왜관IC방향) 주의운전 시설물보수 -,128.4500862,35.9670066
2021-08-12 08:00:07,,2021-08-12 07:59:00,2021-08-12 18:00:00,0,공사 ,일반국도23호선 유양육교남측 부산육교북측 1차로 갓길없음  도로공사 -,126.9032213,34.7282901
2021-08-12 08:01:39,,2021-08-12 08:01:00,2021-08-12 18:00:00,0,공사 ,지방도806호선 평동교차로 신안교북측 1차로 주의운전 도로공사 -,126.6039876,34.5571558
2021-08-12 08:02:03,,2021-08-12 07:55:03,2021-08-12 11:03:59,0,공사 ,중앙선(0550) (2차로)노면보수작업중 [고속도로]중앙선(0550) (2차로)노면보수작업중,127.9658,37.5017
2021-08-12 08:02:03,,2021-08-12 07:56:30,2021-08-12 11:03:59,0,공사 ,고창담양선(0140) (2차로)노면보수작업중 [고속도로]고창담양선(0140) (2차로)노면보수작업중,126.9794,35.2523
2021-08-12 08:02:03,,2021-08-12 07:58:04,2021-08-12 11:03:59,0,공사 ,대구포항선(0200) (1,2차로)정밀안전진단작업중 [고속도로]대구포항선(0200) (1,2차로)정밀안전진단작업중,129.0956,36.0517
2021-08-12 08:02:03,,2021-08-12 08:00:32,2021-08-12 11:03:59,0,공사 ,청주영덕선(0300) (2차로이동)차선도색작업중 [고속도로]청주영덕선(0300) (2차로이동)차선도색작업중,129.0208,36.4551
2021-08-12 08:03:25,,2021-08-12 08:02:00,2021-08-12 18:00:00,0,공사 ,경부고속도로 144k 칠곡물류IC 금호JC 차로 주의운전 도로공사 -,128.4943546,35.9100715
2021-08-12 08:03:54,,2021-08-12 08:03:00,2021-08-12 18:00:00,0,공사 ,석촌호수로 수림빌딩 레이크사이드타워 1차로 주의운전 도로공사 -,127.1061907,37.5103371
2021-08-12 08:04:22,20210812080422,2021-08-12 08:04:22,,0,공사,[당진대전선]차동터널부근(42K)-유구(47K) (2차로)신축이음장치보수작업중 2차로 차단  작업,126.923,36.5878
2021-08-12 08:07:04,,2021-08-12 07:58:09,2021-08-12 11:08:59,0,공사 ,익산장수선(0201) (2차로)비탈면조사원주차대설치작업중 [고속도로]익산장수선(0201) (2차로)비탈면조사원주차대설치작업중,127.4316,35.775
2021-08-12 08:07:04,,2021-08-12 08:01:04,2021-08-12 11:08:59,0,공사 ,경부선(0010) (갓길)구조물성능향상공사작업중 [고속도로]경부선(0010) (갓길)구조물성능향상공사작업중,127.4892,36.3463
2021-08-12 08:07:04,,2021-08-12 08:02:01,2021-08-12 11:08:59,0,공사 ,호남선(0251) (1차로)풀베기작업중 [고속도로]호남선(0251) (1차로)풀베기작업중,127.1033,36.0161
2021-08-12 08:07:04,,2021-08-12 08:02:39,2021-08-12 11:08:59,0,공사 ,경부선(0010) (4차로)문형식구조물설치작업중 [고속도로]경부선(0010) (4차로)문형식구조물설치작업중,128.4349,35.9753
2021-08-12 08:07:05,,2021-08-12 08:02:54,2021-08-12 11:08:59,0,공사 ,서해안선(0150) (갓길)비탈면보완작업중 [고속도로]서해안선(0150) (갓길)비탈면보완작업중,126.6168,36.85
2021-08-12 08:07:05,,2021-08-12 08:03:49,2021-08-12 11:08:59,0,공사 ,호남선(0251) (3,4차로)풀베기작업중 [고속도로]호남선(0251) (3,4차로)풀베기작업중,127.107,36.0626
2021-08-12 08:07:05,,2021-08-12 08:04:22,2021-08-12 11:08:59,0,공사 ,당진대전선(0301) (2차로)신출이음장치보수작업중 [고속도로]당진대전선(0301) (2차로)신출이음장치보수작업중,126.923,36.5878
2021-08-12 08:10:59,,2021-08-12 08:10:00,2021-08-12 08:59:00,1,사고 ,올림픽대로 한강철교 한강대교 4차로 승용차 관련. 후미 지체 교통사고 서울청,126.950852261709,37.5157111981684
2021-08-12 08:11:00,,2021-08-12 08:10:00,2021-08-12 18:00:00,0,공사 ,일반국도4호선 진잠네거리 롯데마트삼거리 3,4차로 지체.정체 우려 도로공사 건물관련작업,127.324372361539,36.2992834486221
2021-08-12 08:11:26,,2021-08-12 08:09:00,2021-08-12 18:39:00,2,통제 ,대청로 대청대교네거리 용정초교 정문 앞 1차로 도로 확장공사로 후미 지,정체 공사 -,127.4357728,36.4533799
2021-08-12 08:12:06,,2021-08-12 08:05:33,2021-08-12 11:14:00,0,공사 ,통영대전선(0351) (1차로)시선유도봉설치작업중 [고속도로]통영대전선(0351) (1차로)시선유도봉설치작업중,127.6655,35.905
2021-08-12 08:12:06,,2021-08-12 08:06:03,2021-08-12 11:14:00,0,공사 ,서천공주선(1510) (갓길)가드레일사고복구이동작업중 [고속도로]서천공주선(1510) (갓길)가드레일사고복구이동작업중,126.7664,36.1275
2021-08-12 08:12:06,,2021-08-12 08:06:18,2021-08-12 11:14:00,0,공사 ,남해선(영암-순천)(0101) (1차로)차선도색작업중 [고속도로]남해선(영암-순천)(0101) (1차로)차선도색작업중,127.2631,34.8302
2021-08-12 08:12:06,,2021-08-12 08:06:27,2021-08-12 11:14:00,0,공사 ,당진대전선(0301) (갓길)수목전지작업중 [고속도로]당진대전선(0301) (갓길)수목전지작업중,126.644,36.8262
2021-08-12 08:12:07,,2021-08-12 08:06:34,2021-08-12 11:14:00,0,공사 ,호남지선(2510) (진출입램프)노면보수작업중 [고속도로]호남지선(2510) (진출입램프)노면보수작업중,127.28,36.2529
2021-08-12 08:12:07,,2021-08-12 08:07:00,2021-08-12 11:14:00,0,공사 ,중앙선(0550) (1,2차로)하이패스다차로공사중 [고속도로]중앙선(0550) (1,2차로)하이패스다차로공사중,127.7737,37.84
2021-08-12 08:12:07,,2021-08-12 08:07:43,2021-08-12 11:14:00,0,공사 ,통영대전선(0351) (2,3차로)비상주차대설치작업중 [고속도로]통영대전선(0351) (2,3차로)비상주차대설치작업중,127.4904,36.1605
2021-08-12 08:12:07,,2021-08-12 08:08:15,2021-08-12 11:14:00,0,공사 ,남해선(영암-순천)(0101) (1차로)차선도색작업중 [고속도로]남해선(영암-순천)(0101) (1차로)차선도색작업중,127.3523,34.8252
2021-08-12 08:16:08,,2021-08-12 09:00:00,2021-08-12 18:00:00,0,공사 ,일반국도29호선 보성IC 보성녹차터널동측 1차로 주의운전 도로공사 -,127.091761,34.825031
2021-08-12 08:17:08,,2021-08-12 08:09:27,2021-08-12 11:19:00,0,공사 ,청주영덕선(0300) (1차로)터널입출구그루빙설치작업중 [고속도로]청주영덕선(0300) (1차로)터널입출구그루빙설치작업중,128.2937,36.376
2021-08-12 08:17:08,,2021-08-12 08:13:24,2021-08-12 11:19:00,0,공사 ,서해안선(0150) (갓길)풀베기작업중 [고속도로]서해안선(0150) (갓길)풀베기작업중,126.5602,36.2426
2021-08-12 08:17:09,,2021-08-12 08:14:39,2021-08-12 11:19:00,0,공사 ,호남지선(2510) (2차로)노후방음판개량작업중 [고속도로]호남지선(2510) (2차로)노후방음판개량작업중,127.1266,36.1187
2021-08-12 08:18:09,,2021-08-12 08:17:00,2021-08-12 18:00:00,0,공사 ,남해고속도로 산인JC 함안IC 1차로 108km(함안IC방향) 주의운전 시설물보수 -,128.4398649,35.2736421
2021-08-12 08:18:34,,2021-08-12 08:18:00,2021-08-12 08:29:00,1,사고 ,동소문로 성북구청입구교차로 보문역 1차로 전방상황 교통사고 -,127.013256888149,37.5920031974432
2021-08-12 08:19:08,,2021-08-12 08:19:00,2021-08-12 18:00:00,0,공사 ,신기서길 신기삼거리 신기주공입구 1차로 주의운전 도로공사 -,129.0378283,35.3532868
2021-08-12 08:19:39,,2021-08-12 08:19:00,2021-08-12 18:00:00,0,공사 ,오패산로 오패산터널 미아4동사무소 1차로 주의운전 시설물보수 -,127.0312303,37.6235698
2021-08-12 08:19:52,,2021-08-12 08:19:00,2021-08-12 18:00:00,0,공사 ,오금로 상아아파트 거여동사거리 1차로 주의운전 도로공사 -,127.1386118,37.4959457
2021-08-12 08:20:06,,2021-08-12 08:20:00,2021-08-12 18:00:00,0,공사 ,고창담양고속도로 담양JC 대덕JC 1차로 0km(대덕JC방향) 주의운전 도로공사 -,127.014439972222,35.252909
2021-08-12 08:21:10,,2021-08-12 08:21:00,2021-08-12 18:00:00,0,공사 ,옥길로56번길 옥길동791 휴플러스101동앞 진행방향 전체차로 주의운전 도로공사 -,126.826666666667,37.4666666666667
