2021-09-15 00:11:33,,2021-09-15 00:11:00,2021-09-15 18:00:00,0,공사 ,퇴계로 신당역사거리 신당중앙시장 3차로 주의운전 도로공사 -,127.0187154,37.5656077
2021-09-15 00:14:12,,2021-09-15 00:10:37,2021-09-15 03:15:35,0,공사 ,수도권제1순환선(1000) (1,2,3차로) [고속도로]수도권제1순환선(1000) (1,2,3차로),126.7492,37.4813
2021-09-15 00:26:02,,2021-09-15 00:25:00,2021-09-15 18:00:00,0,공사 ,퇴계로 신당중앙시장 신당역사거리 3차로 주의운전 도로공사 -,127.0179915,37.5660289
2021-09-15 00:43:53,,2021-09-15 00:43:00,2021-09-15 18:00:00,0,공사 ,마른내로 호텔피제이앞 중구청앞교차로 1차로 주의운전 도로공사 -,126.9961696,37.5642136
2021-09-15 01:38:31,,2021-09-15 01:38:00,2021-09-15 02:08:00,1,사고 ,서울외곽순환고속도로 별내IC 불암산TG 2,3,4차로 0km(퇴계원IC방향) 주의운전 교통사고 -,127.121942518139,37.6523260806274
2021-09-15 02:41:02,,2021-09-15 02:37:56,2021-09-15 05:42:40,0,공사 ,청주영덕선(0300) (1차로)AVC센서보수작업중 [고속도로]청주영덕선(0300) (1차로)AVC센서보수작업중,128.207,36.3694
2021-09-15 06:12:52,,2021-09-15 06:06:47,2021-09-15 09:13:53,0,공사 ,중부내륙선(0450) (2차로)졸음쉼터설치공사작업중 [고속도로]중부내륙선(0450) (2차로)졸음쉼터설치공사작업중,128.1103,36.7099
2021-09-15 06:17:52,,2021-09-15 06:11:11,2021-09-15 09:18:53,0,공사 ,청주영덕선(0300) (2차로)돌발검지성능평가작업중 [고속도로]청주영덕선(0300) (2차로)돌발검지성능평가작업중,128.1268,36.3715
2021-09-15 06:23:48,,2021-09-15 06:23:00,2021-09-15 18:00:00,0,공사 ,대학로 혜명교회앞 함춘회관 1차로 주의운전 도로공사 -,127.0019416,37.5806203
2021-09-15 06:28:06,,2021-09-15 06:26:00,2021-09-15 18:00:00,0,공사 ,분당수서간도시고속화도로(상판) 잡월드사거리 늘푸른고 3차로 주의운전 도로공사 -,127.1056576,37.3761714
2021-09-15 06:30:58,,2021-09-15 06:30:00,2021-09-15 18:00:00,0,공사 ,중심상가1길 신한은행산본중앙지점 커피에반하다군포시청점 1차로 주의운전 도로공사 -,126.9321769,37.3609608
2021-09-15 06:32:54,,2021-09-15 06:29:47,2021-09-15 09:34:54,0,공사 ,광주대구선(0120) (1차로)교면개량공사작업중 [고속도로]광주대구선(0120) (1차로)교면개량공사작업중,127.7797,35.5401
2021-09-15 06:40:55,,2021-09-15 06:40:00,2021-09-15 07:10:00,2,행사 ,장수1로 돌모루사거리 도곡사거리 1차로 주의운전 집회 -,127.970024499722,37.3982851
2021-09-15 06:53:00,,2021-09-15 06:52:00,2021-09-15 07:22:00,1,사고 ,동부간선도로 광진구강남구 청담대교북측 1차로 주의운전 차량고장 -,127.065574,37.5289558
2021-09-15 06:55:12,,2021-09-15 06:55:00,2021-09-15 07:25:00,2,행사 ,율곡로 한국일보문화센타 안국동사거리 1차로 주의운전 행사 -,126.981736972222,37.5757019722222
2021-09-15 06:56:32,,2021-09-15 06:55:00,2021-09-15 18:00:00,0,공사 ,대구포항고속도로 청통.와촌ic 청통.와촌ic 2차로 주의운전 도로공사 -,128.8233235,35.9661135
2021-09-15 06:57:05,,2021-09-15 06:57:00,2021-09-15 07:27:00,2,행사 ,삼봉로 서울소방본부 미국대사관 1차로 주의운전 행사 -,126.9783151,37.5727535997222
2021-09-15 06:57:27,,2021-09-15 06:57:00,2021-09-15 07:27:00,2,행사 ,삼봉로 서울소방본부 종로구청앞교차로 1차로 주의운전 집회 -,126.978340446991,37.5721936924393
2021-09-15 06:58:13,,2021-09-15 06:58:00,2021-09-15 18:00:00,0,공사 ,삼봉로 미국대사관 서울소방본부 1차로 주의운전 도로공사 -,126.978234,37.5725959722222
2021-09-15 06:59:07,,2021-09-15 06:59:00,2021-09-15 07:29:00,2,행사 ,종로1길 정부합동민원실 경복궁 1차로 주의운전 행사 -,126.978869,37.5746279722222
2021-09-15 06:59:55,,2021-09-15 06:59:00,2021-09-15 07:29:00,2,행사 ,율곡로2길 서울지방국세청 한국일보문화센타 1차로 주의운전 행사 -,126.980867299722,37.5752798997222
2021-09-15 07:00:18,,2021-09-15 07:00:00,2021-09-15 07:30:00,2,행사 ,율곡로2길 한국일보문화센타 서울지방국세청 1차로 주의운전 집회 -,126.980679472482,37.575414082899
